AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
29.0,1.0,16.0,5.0,"Farming, Fishing, and Forestry",6.0,13.0,40.0,1.0,8.0
61.0,6.0,20.0,1.0,"Management, Business, Science, and Arts",110.0,0.0,4.0,1.0,1.0
60.0,8.0,19.0,5.0,Financial Specialists,2.0,6.0,40.0,1.0,1.0
28.0,1.0,16.0,5.0,Food Preparation and Serving,6.0,0.0,20.0,1.0,1.0
57.0,1.0,16.0,1.0,Construction and Extraction,6.0,1.0,40.0,1.0,1.0
43.0,3.0,21.0,1.0,"Education, Training, and Library",311.0,0.0,40.0,1.0,8.0
38.0,3.0,13.0,1.0,Personal Care and Service,6.0,1.0,20.0,2.0,1.0
23.0,1.0,19.0,5.0,Sales and Related,6.0,17.0,10.0,2.0,1.0
50.0,1.0,23.0,1.0,Community and Social Services,6.0,0.0,45.0,2.0,1.0
61.0,1.0,16.0,1.0,Transportation and Material Moving,6.0,1.0,45.0,1.0,1.0
58.0,5.0,20.0,3.0,"Management, Business, Science, and Arts",6.0,0.0,40.0,2.0,1.0
26.0,2.0,21.0,5.0,Business Operations Specialists,6.0,2.0,40.0,2.0,1.0
37.0,1.0,19.0,5.0,Transportation and Material Moving,6.0,0.0,40.0,1.0,2.0
49.0,4.0,22.0,1.0,"Education, Training, and Library",6.0,0.0,40.0,1.0,9.0
31.0,1.0,16.0,1.0,Production,6.0,1.0,63.0,1.0,1.0
25.0,1.0,21.0,5.0,Personal Care and Service,6.0,0.0,30.0,2.0,6.0
20.0,1.0,19.0,5.0,Office and Administrative Support,6.0,17.0,15.0,1.0,1.0
21.0,4.0,20.0,5.0,Protective Service,6.0,2.0,20.0,1.0,9.0
62.0,2.0,20.0,3.0,Healthcare Practitioners and Technical,6.0,0.0,4.0,2.0,1.0
27.0,1.0,19.0,1.0,Healthcare Support,6.0,0.0,25.0,2.0,1.0
35.0,1.0,21.0,1.0,Architecture and Engineering,207.0,1.0,40.0,1.0,9.0
50.0,1.0,20.0,1.0,Architecture and Engineering,301.0,1.0,40.0,2.0,1.0
19.0,1.0,16.0,5.0,Building and Grounds Cleaning and Maintenance,6.0,5.0,40.0,1.0,8.0
46.0,1.0,21.0,1.0,Business Operations Specialists,6.0,0.0,38.0,2.0,1.0
69.0,4.0,21.0,1.0,"Education, Training, and Library",39.0,0.0,30.0,2.0,1.0
38.0,1.0,20.0,1.0,"Education, Training, and Library",247.0,1.0,32.0,2.0,6.0
22.0,1.0,19.0,1.0,Food Preparation and Serving,49.0,0.0,25.0,2.0,1.0
33.0,1.0,24.0,1.0,Computer and Maths,53.0,0.0,45.0,2.0,6.0
30.0,1.0,21.0,1.0,Healthcare Practitioners and Technical,6.0,1.0,21.0,2.0,1.0
56.0,1.0,21.0,2.0,Office and Administrative Support,12.0,0.0,35.0,2.0,2.0
61.0,1.0,15.0,1.0,Personal Care and Service,247.0,1.0,18.0,2.0,6.0
54.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",231.0,0.0,50.0,1.0,6.0
59.0,1.0,19.0,5.0,"Installation, Maintenance, and Repair Workers",6.0,0.0,40.0,1.0,8.0
40.0,1.0,19.0,1.0,"Arts, Design, Entertainment, Sports, and Media",42.0,0.0,65.0,1.0,1.0
35.0,1.0,16.0,1.0,"Farming, Fishing, and Forestry",6.0,1.0,40.0,1.0,1.0
40.0,6.0,20.0,5.0,Production,313.0,12.0,48.0,2.0,8.0
61.0,1.0,18.0,3.0,Office and Administrative Support,55.0,0.0,15.0,1.0,1.0
31.0,4.0,21.0,5.0,Protective Service,6.0,0.0,72.0,1.0,1.0
40.0,1.0,20.0,3.0,Personal Care and Service,6.0,0.0,40.0,2.0,9.0
29.0,1.0,18.0,1.0,Office and Administrative Support,6.0,7.0,40.0,2.0,1.0
56.0,7.0,16.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,60.0,1.0,8.0
57.0,8.0,15.0,1.0,Personal Care and Service,164.0,6.0,24.0,2.0,1.0
25.0,2.0,22.0,5.0,Office and Administrative Support,6.0,0.0,40.0,2.0,8.0
28.0,1.0,20.0,5.0,Sales and Related,6.0,13.0,40.0,1.0,1.0
26.0,1.0,21.0,5.0,Sales and Related,233.0,11.0,40.0,2.0,6.0
38.0,1.0,19.0,1.0,Sales and Related,6.0,0.0,60.0,1.0,1.0
39.0,1.0,21.0,1.0,Sales and Related,217.0,9.0,40.0,2.0,6.0
34.0,1.0,18.0,5.0,Production,303.0,2.0,40.0,2.0,1.0
54.0,1.0,18.0,1.0,Production,6.0,0.0,40.0,1.0,8.0
53.0,6.0,19.0,5.0,"Education, Training, and Library",6.0,0.0,40.0,2.0,1.0
45.0,3.0,21.0,1.0,"Education, Training, and Library",6.0,0.0,45.0,1.0,1.0
55.0,6.0,16.0,1.0,"Management, Business, Science, and Arts",303.0,1.0,40.0,1.0,1.0
27.0,1.0,16.0,1.0,Production,303.0,1.0,40.0,1.0,1.0
26.0,1.0,21.0,5.0,Computer and Maths,34.0,0.0,40.0,1.0,1.0
24.0,4.0,17.0,5.0,Transportation and Material Moving,303.0,16.0,32.0,1.0,8.0
46.0,1.0,9.0,5.0,Building and Grounds Cleaning and Maintenance,313.0,0.0,25.0,2.0,1.0
33.0,1.0,17.0,1.0,Transportation and Material Moving,6.0,0.0,50.0,1.0,1.0
34.0,1.0,23.0,1.0,Healthcare Practitioners and Technical,6.0,1.0,72.0,1.0,6.0
56.0,3.0,16.0,1.0,Healthcare Practitioners and Technical,49.0,1.0,72.0,1.0,6.0
24.0,1.0,16.0,5.0,Office and Administrative Support,6.0,2.0,40.0,2.0,8.0
36.0,1.0,22.0,1.0,Construction and Extraction,6.0,1.0,40.0,1.0,1.0
33.0,1.0,22.0,1.0,Computer and Maths,210.0,0.0,40.0,1.0,6.0
34.0,1.0,21.0,5.0,"Management, Business, Science, and Arts",17.0,0.0,60.0,1.0,9.0
52.0,1.0,19.0,1.0,"Installation, Maintenance, and Repair Workers",247.0,0.0,45.0,1.0,6.0
50.0,1.0,21.0,5.0,"Education, Training, and Library",6.0,2.0,40.0,2.0,1.0
55.0,7.0,23.0,1.0,Healthcare Practitioners and Technical,240.0,0.0,60.0,1.0,6.0
43.0,1.0,17.0,1.0,Sales and Related,6.0,1.0,35.0,2.0,1.0
26.0,1.0,16.0,5.0,Transportation and Material Moving,233.0,2.0,40.0,1.0,6.0
32.0,1.0,24.0,5.0,"Arts, Design, Entertainment, Sports, and Media",247.0,0.0,38.0,1.0,6.0
26.0,2.0,21.0,5.0,"Management, Business, Science, and Arts",6.0,13.0,40.0,1.0,2.0
58.0,6.0,13.0,1.0,Extraction Workers,303.0,0.0,40.0,1.0,1.0
40.0,1.0,21.0,5.0,Transportation and Material Moving,6.0,0.0,16.0,1.0,1.0
24.0,1.0,16.0,5.0,Transportation and Material Moving,6.0,2.0,25.0,2.0,1.0
18.0,1.0,18.0,5.0,Sales and Related,6.0,10.0,30.0,2.0,1.0
47.0,1.0,21.0,1.0,Transportation and Material Moving,22.0,0.0,40.0,2.0,1.0
60.0,4.0,16.0,3.0,Healthcare Support,212.0,0.0,40.0,2.0,1.0
21.0,4.0,19.0,5.0,Community and Social Services,6.0,2.0,12.0,2.0,1.0
50.0,1.0,9.0,1.0,Food Preparation and Serving,303.0,1.0,30.0,2.0,8.0
50.0,7.0,1.0,1.0,Transportation and Material Moving,303.0,0.0,40.0,1.0,8.0
76.0,6.0,19.0,1.0,"Management, Business, Science, and Arts",364.0,0.0,60.0,1.0,8.0
69.0,1.0,20.0,3.0,Business Operations Specialists,8.0,0.0,40.0,2.0,1.0
28.0,1.0,19.0,5.0,Community and Social Services,6.0,2.0,20.0,1.0,8.0
36.0,1.0,16.0,5.0,Transportation and Material Moving,6.0,2.0,40.0,1.0,1.0
42.0,1.0,20.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,40.0,1.0,6.0
62.0,6.0,18.0,3.0,Sales and Related,303.0,5.0,40.0,1.0,1.0
35.0,1.0,21.0,3.0,Office and Administrative Support,6.0,2.0,45.0,2.0,1.0
21.0,1.0,19.0,5.0,Office and Administrative Support,6.0,17.0,12.0,2.0,1.0
60.0,1.0,21.0,1.0,Sales and Related,34.0,1.0,50.0,2.0,1.0
41.0,1.0,13.0,1.0,Building and Grounds Cleaning and Maintenance,303.0,1.0,20.0,2.0,8.0
52.0,1.0,12.0,1.0,Construction and Extraction,303.0,0.0,30.0,1.0,1.0
41.0,6.0,12.0,1.0,Personal Care and Service,6.0,1.0,30.0,2.0,1.0
64.0,1.0,21.0,1.0,Healthcare Practitioners and Technical,6.0,0.0,36.0,2.0,1.0
47.0,3.0,16.0,1.0,Office and Administrative Support,6.0,1.0,45.0,2.0,1.0
36.0,1.0,21.0,1.0,Office and Administrative Support,6.0,1.0,20.0,2.0,8.0
59.0,2.0,22.0,1.0,"Management, Business, Science, and Arts",26.0,1.0,55.0,2.0,1.0
21.0,1.0,16.0,5.0,Transportation and Material Moving,6.0,2.0,40.0,1.0,8.0
58.0,2.0,20.0,1.0,Sales and Related,6.0,1.0,30.0,2.0,1.0
26.0,1.0,20.0,1.0,Healthcare Support,303.0,2.0,40.0,2.0,1.0
50.0,4.0,16.0,4.0,Healthcare Support,72.0,0.0,24.0,2.0,1.0
62.0,1.0,16.0,5.0,Food Preparation and Serving,6.0,0.0,40.0,1.0,8.0
18.0,1.0,16.0,5.0,Transportation and Material Moving,6.0,2.0,32.0,2.0,1.0
20.0,1.0,19.0,5.0,Production,6.0,2.0,40.0,1.0,1.0
78.0,2.0,24.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,40.0,1.0,1.0
30.0,1.0,21.0,5.0,Computer and Maths,236.0,13.0,40.0,2.0,6.0
53.0,3.0,1.0,1.0,Healthcare Support,207.0,0.0,12.0,1.0,6.0
23.0,1.0,21.0,5.0,Architecture and Engineering,34.0,0.0,40.0,2.0,1.0
23.0,1.0,20.0,5.0,Sales and Related,6.0,2.0,40.0,2.0,1.0
59.0,1.0,16.0,4.0,Transportation and Material Moving,247.0,6.0,40.0,1.0,6.0
46.0,2.0,21.0,1.0,Computer and Maths,210.0,0.0,40.0,2.0,6.0
61.0,1.0,16.0,1.0,Building and Grounds Cleaning and Maintenance,6.0,0.0,40.0,1.0,1.0
28.0,1.0,17.0,5.0,Transportation and Material Moving,6.0,2.0,35.0,1.0,8.0
33.0,1.0,16.0,1.0,Office and Administrative Support,6.0,1.0,30.0,2.0,1.0
24.0,6.0,21.0,5.0,"Education, Training, and Library",35.0,12.0,20.0,2.0,2.0
65.0,1.0,23.0,3.0,Office and Administrative Support,17.0,8.0,40.0,1.0,1.0
25.0,1.0,20.0,5.0,Construction and Extraction,6.0,2.0,40.0,1.0,1.0
32.0,1.0,18.0,5.0,Transportation and Material Moving,6.0,13.0,45.0,2.0,1.0
37.0,1.0,17.0,1.0,Transportation and Material Moving,6.0,2.0,30.0,1.0,1.0
28.0,1.0,21.0,1.0,Office and Administrative Support,22.0,15.0,40.0,2.0,6.0
62.0,1.0,1.0,1.0,Transportation and Material Moving,303.0,0.0,40.0,1.0,8.0
50.0,1.0,21.0,1.0,Healthcare Support,41.0,1.0,20.0,2.0,6.0
45.0,3.0,22.0,1.0,"Management, Business, Science, and Arts",312.0,0.0,40.0,2.0,8.0
49.0,4.0,22.0,1.0,"Education, Training, and Library",48.0,1.0,60.0,1.0,9.0
27.0,1.0,16.0,5.0,Transportation and Material Moving,6.0,0.0,40.0,1.0,8.0
61.0,1.0,19.0,3.0,Business Operations Specialists,6.0,13.0,40.0,2.0,1.0
31.0,1.0,21.0,5.0,"Management, Business, Science, and Arts",36.0,13.0,45.0,1.0,9.0
60.0,1.0,19.0,1.0,Healthcare Support,11.0,1.0,40.0,1.0,2.0
48.0,1.0,21.0,1.0,Personal Care and Service,6.0,0.0,40.0,1.0,1.0
59.0,1.0,9.0,1.0,"Installation, Maintenance, and Repair Workers",303.0,0.0,78.0,1.0,1.0
69.0,7.0,18.0,1.0,Sales and Related,126.0,1.0,40.0,2.0,1.0
18.0,6.0,16.0,5.0,Sales and Related,6.0,7.0,40.0,1.0,8.0
49.0,1.0,22.0,1.0,Computer and Maths,37.0,0.0,45.0,1.0,1.0
50.0,6.0,19.0,1.0,"Education, Training, and Library",212.0,0.0,40.0,1.0,1.0
55.0,3.0,22.0,1.0,"Management, Business, Science, and Arts",55.0,0.0,60.0,2.0,1.0
58.0,1.0,20.0,1.0,Computer and Maths,224.0,1.0,60.0,1.0,1.0
41.0,1.0,21.0,3.0,Food Preparation and Serving,242.0,12.0,30.0,2.0,6.0
37.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,40.0,2.0,1.0
48.0,3.0,22.0,1.0,Community and Social Services,303.0,0.0,40.0,2.0,1.0
69.0,2.0,24.0,1.0,"Education, Training, and Library",6.0,1.0,8.0,1.0,1.0
63.0,1.0,21.0,1.0,Healthcare Practitioners and Technical,233.0,1.0,40.0,2.0,6.0
39.0,1.0,21.0,1.0,Transportation and Material Moving,6.0,1.0,55.0,1.0,1.0
23.0,1.0,16.0,5.0,Personal Care and Service,6.0,12.0,35.0,1.0,8.0
38.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",40.0,1.0,73.0,1.0,1.0
59.0,1.0,20.0,3.0,Food Preparation and Serving,312.0,0.0,40.0,1.0,1.0
66.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",215.0,0.0,50.0,1.0,6.0
22.0,6.0,16.0,5.0,"Farming, Fishing, and Forestry",6.0,7.0,40.0,1.0,1.0
44.0,1.0,19.0,5.0,Office and Administrative Support,6.0,13.0,40.0,1.0,1.0
49.0,1.0,18.0,5.0,Healthcare Support,6.0,0.0,40.0,2.0,2.0
68.0,2.0,16.0,1.0,Business Operations Specialists,106.0,17.0,60.0,2.0,1.0
37.0,1.0,21.0,5.0,Production,26.0,11.0,40.0,2.0,1.0
64.0,1.0,22.0,1.0,Food Preparation and Serving,17.0,0.0,40.0,1.0,1.0
27.0,1.0,21.0,5.0,Computer and Maths,207.0,2.0,40.0,1.0,6.0
77.0,3.0,20.0,2.0,Healthcare Support,110.0,0.0,30.0,2.0,1.0
59.0,1.0,16.0,3.0,Sales and Related,36.0,0.0,40.0,2.0,1.0
33.0,1.0,16.0,5.0,Healthcare Support,303.0,13.0,6.0,2.0,1.0
51.0,2.0,21.0,1.0,"Management, Business, Science, and Arts",34.0,0.0,50.0,2.0,1.0
34.0,1.0,21.0,5.0,Transportation and Material Moving,315.0,11.0,40.0,2.0,1.0
57.0,5.0,19.0,3.0,"Management, Business, Science, and Arts",6.0,0.0,50.0,2.0,2.0
41.0,7.0,19.0,1.0,Construction and Extraction,6.0,1.0,40.0,1.0,8.0
21.0,1.0,15.0,5.0,Production,6.0,2.0,40.0,1.0,1.0
58.0,6.0,21.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,50.0,1.0,1.0
41.0,3.0,16.0,5.0,Building and Grounds Cleaning and Maintenance,6.0,12.0,40.0,1.0,1.0
55.0,1.0,21.0,1.0,Healthcare Practitioners and Technical,212.0,0.0,50.0,1.0,1.0
41.0,5.0,21.0,1.0,"Farming, Fishing, and Forestry",6.0,0.0,48.0,1.0,8.0
62.0,1.0,20.0,1.0,"Installation, Maintenance, and Repair Workers",6.0,1.0,40.0,1.0,2.0
27.0,7.0,19.0,1.0,Transportation and Material Moving,6.0,0.0,99.0,1.0,1.0
58.0,1.0,22.0,1.0,Healthcare Practitioners and Technical,48.0,1.0,12.0,2.0,1.0
53.0,1.0,20.0,3.0,Personal Care and Service,32.0,0.0,40.0,2.0,1.0
45.0,1.0,16.0,1.0,Building and Grounds Cleaning and Maintenance,303.0,0.0,20.0,2.0,1.0
18.0,1.0,15.0,5.0,Sales and Related,6.0,2.0,6.0,2.0,1.0
41.0,4.0,21.0,1.0,Community and Social Services,240.0,1.0,10.0,2.0,6.0
36.0,2.0,20.0,1.0,Office and Administrative Support,6.0,0.0,40.0,2.0,1.0
57.0,3.0,20.0,1.0,"Education, Training, and Library",4.0,0.0,30.0,2.0,1.0
52.0,6.0,16.0,1.0,Transportation and Material Moving,303.0,1.0,50.0,1.0,1.0
62.0,6.0,19.0,1.0,Personal Care and Service,6.0,1.0,25.0,2.0,1.0
30.0,1.0,21.0,3.0,Healthcare Practitioners and Technical,6.0,15.0,55.0,1.0,1.0
30.0,1.0,16.0,5.0,Protective Service,6.0,5.0,40.0,1.0,1.0
38.0,1.0,18.0,1.0,"Installation, Maintenance, and Repair Workers",303.0,1.0,40.0,1.0,8.0
45.0,1.0,18.0,1.0,Office and Administrative Support,315.0,0.0,40.0,2.0,1.0
40.0,1.0,20.0,1.0,"Arts, Design, Entertainment, Sports, and Media",233.0,1.0,40.0,1.0,6.0
32.0,1.0,21.0,5.0,Business Operations Specialists,6.0,0.0,40.0,1.0,1.0
50.0,2.0,22.0,1.0,Community and Social Services,211.0,0.0,6.0,1.0,6.0
41.0,1.0,18.0,1.0,Construction and Extraction,6.0,0.0,40.0,1.0,1.0
53.0,1.0,19.0,5.0,Sales and Related,6.0,0.0,40.0,2.0,1.0
27.0,4.0,21.0,5.0,"Education, Training, and Library",6.0,0.0,60.0,2.0,6.0
41.0,1.0,22.0,5.0,Architecture and Engineering,6.0,2.0,40.0,1.0,1.0
43.0,1.0,15.0,1.0,Office and Administrative Support,303.0,0.0,90.0,1.0,1.0
54.0,1.0,16.0,1.0,Transportation and Material Moving,303.0,6.0,32.0,1.0,1.0
41.0,3.0,21.0,1.0,Sales and Related,207.0,1.0,40.0,2.0,6.0
34.0,1.0,19.0,1.0,Office and Administrative Support,6.0,9.0,40.0,1.0,6.0
63.0,1.0,9.0,1.0,"Farming, Fishing, and Forestry",303.0,1.0,50.0,1.0,1.0
24.0,5.0,15.0,5.0,Food Preparation and Serving,29.0,17.0,20.0,1.0,5.0
40.0,6.0,19.0,1.0,Production,6.0,0.0,32.0,1.0,2.0
47.0,2.0,22.0,1.0,Personal Care and Service,39.0,0.0,50.0,1.0,1.0
35.0,1.0,19.0,1.0,Office and Administrative Support,12.0,0.0,40.0,2.0,1.0
39.0,6.0,21.0,5.0,Sales and Related,6.0,0.0,50.0,1.0,1.0
35.0,1.0,16.0,5.0,Building and Grounds Cleaning and Maintenance,6.0,5.0,40.0,1.0,1.0
28.0,1.0,19.0,1.0,Office and Administrative Support,6.0,2.0,30.0,2.0,6.0
46.0,1.0,18.0,1.0,Food Preparation and Serving,303.0,6.0,40.0,2.0,8.0
51.0,4.0,9.0,1.0,Personal Care and Service,312.0,16.0,40.0,2.0,1.0
60.0,3.0,21.0,1.0,Production,233.0,0.0,40.0,1.0,6.0
60.0,1.0,22.0,5.0,Business Operations Specialists,215.0,12.0,40.0,1.0,6.0
45.0,1.0,16.0,1.0,Production,6.0,12.0,40.0,2.0,1.0
53.0,3.0,20.0,5.0,Office and Administrative Support,6.0,0.0,40.0,2.0,2.0
62.0,7.0,19.0,1.0,"Management, Business, Science, and Arts",25.0,1.0,50.0,1.0,1.0
56.0,1.0,21.0,1.0,Production,6.0,9.0,40.0,1.0,1.0
54.0,1.0,11.0,5.0,Protective Service,207.0,0.0,40.0,1.0,6.0
53.0,6.0,21.0,3.0,Personal Care and Service,313.0,13.0,30.0,2.0,1.0
64.0,1.0,16.0,2.0,Sales and Related,6.0,13.0,34.0,1.0,1.0
34.0,6.0,20.0,1.0,"Installation, Maintenance, and Repair Workers",6.0,1.0,50.0,1.0,1.0
28.0,1.0,19.0,5.0,"Education, Training, and Library",6.0,10.0,40.0,2.0,8.0
48.0,7.0,23.0,1.0,Healthcare Practitioners and Technical,25.0,1.0,60.0,1.0,6.0
48.0,1.0,19.0,5.0,Office and Administrative Support,17.0,0.0,55.0,2.0,2.0
24.0,2.0,18.0,5.0,Office and Administrative Support,6.0,2.0,40.0,2.0,1.0
44.0,6.0,21.0,5.0,Office and Administrative Support,242.0,0.0,40.0,2.0,6.0
19.0,1.0,19.0,5.0,Food Preparation and Serving,6.0,17.0,10.0,2.0,6.0
33.0,1.0,22.0,5.0,Sales and Related,6.0,12.0,40.0,1.0,1.0
50.0,3.0,22.0,5.0,Healthcare Practitioners and Technical,32.0,2.0,43.0,2.0,1.0
50.0,4.0,22.0,1.0,"Education, Training, and Library",6.0,1.0,40.0,2.0,1.0
52.0,3.0,19.0,5.0,Business Operations Specialists,6.0,0.0,40.0,1.0,1.0
43.0,1.0,21.0,1.0,"Arts, Design, Entertainment, Sports, and Media",41.0,0.0,45.0,1.0,1.0
38.0,2.0,20.0,4.0,Healthcare Practitioners and Technical,6.0,0.0,40.0,1.0,8.0
72.0,3.0,21.0,1.0,"Education, Training, and Library",30.0,1.0,20.0,2.0,1.0
45.0,3.0,22.0,3.0,"Education, Training, and Library",36.0,12.0,40.0,2.0,1.0
37.0,1.0,22.0,1.0,Sales and Related,36.0,0.0,40.0,1.0,1.0
43.0,2.0,16.0,2.0,"Management, Business, Science, and Arts",314.0,0.0,40.0,2.0,3.0
60.0,1.0,22.0,3.0,Sales and Related,6.0,0.0,42.0,1.0,1.0
26.0,6.0,19.0,5.0,Transportation and Material Moving,6.0,5.0,25.0,1.0,9.0
57.0,6.0,16.0,1.0,Construction and Extraction,2.0,0.0,30.0,1.0,1.0
49.0,3.0,19.0,4.0,"Education, Training, and Library",6.0,0.0,40.0,2.0,2.0
34.0,2.0,22.0,1.0,"Education, Training, and Library",6.0,1.0,50.0,2.0,9.0
50.0,7.0,20.0,5.0,"Management, Business, Science, and Arts",33.0,0.0,55.0,1.0,1.0
51.0,1.0,9.0,1.0,Building and Grounds Cleaning and Maintenance,129.0,0.0,60.0,1.0,1.0
20.0,1.0,16.0,5.0,"Education, Training, and Library",312.0,2.0,10.0,2.0,1.0
36.0,1.0,21.0,1.0,"Education, Training, and Library",6.0,0.0,40.0,1.0,6.0
58.0,7.0,21.0,5.0,Construction and Extraction,6.0,0.0,32.0,1.0,1.0
22.0,1.0,16.0,5.0,Office and Administrative Support,6.0,2.0,50.0,1.0,9.0
44.0,1.0,19.0,3.0,Sales and Related,6.0,0.0,40.0,2.0,1.0
28.0,1.0,20.0,5.0,Healthcare Practitioners and Technical,6.0,2.0,48.0,2.0,9.0
52.0,1.0,18.0,1.0,"Installation, Maintenance, and Repair Workers",6.0,1.0,32.0,1.0,1.0
38.0,1.0,19.0,1.0,Office and Administrative Support,312.0,10.0,40.0,1.0,1.0
38.0,1.0,23.0,5.0,Office and Administrative Support,249.0,0.0,40.0,2.0,6.0
59.0,2.0,21.0,1.0,Healthcare Practitioners and Technical,233.0,1.0,36.0,2.0,6.0
64.0,1.0,19.0,1.0,Computer and Maths,27.0,0.0,40.0,1.0,1.0
34.0,1.0,22.0,1.0,"Farming, Fishing, and Forestry",48.0,0.0,40.0,1.0,1.0
45.0,1.0,21.0,1.0,Production,233.0,9.0,45.0,1.0,6.0
46.0,1.0,16.0,5.0,Food Preparation and Serving,6.0,13.0,40.0,1.0,1.0
30.0,1.0,16.0,5.0,Food Preparation and Serving,41.0,0.0,40.0,1.0,1.0
28.0,1.0,16.0,5.0,Sales and Related,6.0,2.0,16.0,2.0,6.0
60.0,1.0,16.0,3.0,Sales and Related,36.0,0.0,28.0,1.0,1.0
33.0,1.0,21.0,3.0,Building and Grounds Cleaning and Maintenance,6.0,0.0,45.0,1.0,9.0
30.0,1.0,21.0,5.0,"Management, Business, Science, and Arts",17.0,0.0,40.0,2.0,1.0
47.0,7.0,20.0,1.0,Sales and Related,6.0,1.0,60.0,1.0,1.0
45.0,1.0,16.0,5.0,"Management, Business, Science, and Arts",6.0,10.0,50.0,1.0,1.0
53.0,4.0,16.0,1.0,Protective Service,6.0,1.0,56.0,1.0,1.0
31.0,4.0,21.0,5.0,"Education, Training, and Library",39.0,12.0,60.0,1.0,1.0
47.0,3.0,22.0,1.0,"Education, Training, and Library",6.0,1.0,50.0,1.0,1.0
49.0,6.0,16.0,5.0,Building and Grounds Cleaning and Maintenance,303.0,5.0,40.0,2.0,8.0
59.0,1.0,22.0,5.0,"Arts, Design, Entertainment, Sports, and Media",53.0,0.0,60.0,1.0,1.0
53.0,6.0,12.0,1.0,Personal Care and Service,6.0,0.0,20.0,2.0,1.0
52.0,1.0,9.0,5.0,Transportation and Material Moving,303.0,10.0,60.0,1.0,1.0
60.0,1.0,14.0,2.0,Office and Administrative Support,36.0,0.0,40.0,2.0,1.0
79.0,6.0,19.0,3.0,Sales and Related,6.0,0.0,10.0,1.0,1.0
62.0,1.0,18.0,1.0,Office and Administrative Support,247.0,11.0,40.0,2.0,6.0
29.0,1.0,16.0,1.0,"Installation, Maintenance, and Repair Workers",6.0,0.0,40.0,1.0,1.0
58.0,1.0,22.0,1.0,Architecture and Engineering,240.0,0.0,40.0,1.0,6.0
18.0,1.0,14.0,5.0,Production,6.0,2.0,16.0,2.0,1.0
67.0,7.0,21.0,1.0,Office and Administrative Support,41.0,1.0,40.0,2.0,1.0
45.0,6.0,20.0,1.0,Transportation and Material Moving,6.0,0.0,30.0,1.0,1.0
40.0,1.0,19.0,3.0,Office and Administrative Support,22.0,10.0,30.0,2.0,6.0
68.0,1.0,20.0,5.0,Transportation and Material Moving,215.0,0.0,42.0,1.0,6.0
23.0,1.0,21.0,5.0,Business Operations Specialists,6.0,7.0,40.0,1.0,1.0
53.0,1.0,23.0,5.0,Healthcare Practitioners and Technical,215.0,0.0,60.0,2.0,1.0
66.0,1.0,21.0,2.0,Sales and Related,42.0,0.0,50.0,2.0,1.0
57.0,1.0,23.0,5.0,Office and Administrative Support,6.0,0.0,40.0,1.0,1.0
61.0,1.0,17.0,1.0,"Management, Business, Science, and Arts",19.0,0.0,70.0,1.0,1.0
60.0,4.0,22.0,1.0,Computer and Maths,164.0,0.0,40.0,2.0,1.0
39.0,1.0,16.0,1.0,"Management, Business, Science, and Arts",224.0,1.0,50.0,2.0,1.0
33.0,1.0,19.0,5.0,Food Preparation and Serving,6.0,13.0,40.0,1.0,1.0
69.0,1.0,17.0,3.0,Personal Care and Service,6.0,0.0,40.0,1.0,1.0
31.0,1.0,19.0,5.0,Construction and Extraction,6.0,5.0,30.0,1.0,6.0
62.0,1.0,16.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,25.0,1.0,1.0
60.0,6.0,21.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,60.0,1.0,1.0
25.0,1.0,21.0,5.0,Business Operations Specialists,9.0,0.0,40.0,1.0,1.0
59.0,2.0,19.0,5.0,Construction and Extraction,39.0,15.0,40.0,1.0,1.0
60.0,6.0,12.0,5.0,Healthcare Support,247.0,15.0,50.0,2.0,6.0
59.0,4.0,19.0,1.0,Business Operations Specialists,6.0,0.0,40.0,2.0,1.0
35.0,1.0,9.0,1.0,Food Preparation and Serving,303.0,0.0,40.0,1.0,8.0
52.0,1.0,12.0,4.0,Food Preparation and Serving,303.0,0.0,40.0,2.0,1.0
56.0,1.0,21.0,5.0,Office and Administrative Support,210.0,15.0,40.0,2.0,6.0
46.0,2.0,22.0,5.0,"Life, Physical, and Social Science",240.0,0.0,40.0,2.0,6.0
51.0,1.0,9.0,3.0,Transportation and Material Moving,314.0,13.0,28.0,2.0,1.0
26.0,1.0,16.0,1.0,Personal Care and Service,6.0,1.0,60.0,1.0,1.0
69.0,1.0,23.0,1.0,Community and Social Services,6.0,0.0,30.0,1.0,1.0
62.0,1.0,22.0,2.0,Business Operations Specialists,36.0,0.0,28.0,1.0,1.0
27.0,5.0,19.0,1.0,Military Specific,47.0,17.0,50.0,1.0,1.0
37.0,1.0,22.0,1.0,Computer and Maths,163.0,0.0,40.0,1.0,1.0
23.0,1.0,20.0,5.0,Food Preparation and Serving,6.0,2.0,24.0,2.0,2.0
