,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
315,50.0,1.0,20.0,1.0,1430.0,northern_america,1.0,40.0,2.0,1.0
316,19.0,1.0,16.0,5.0,4251.0,northern_america,5.0,40.0,1.0,8.0
317,46.0,1.0,21.0,1.0,540.0,northern_america,0.0,38.0,2.0,1.0
318,69.0,4.0,21.0,1.0,2320.0,northern_america,0.0,30.0,2.0,1.0
319,38.0,1.0,20.0,1.0,2300.0,south_eastern_asia,1.0,32.0,2.0,6.0
320,22.0,1.0,19.0,1.0,4150.0,northern_america,0.0,25.0,2.0,1.0
321,33.0,1.0,24.0,1.0,1108.0,northern_america,0.0,45.0,2.0,6.0
322,30.0,1.0,21.0,1.0,3255.0,northern_america,1.0,21.0,2.0,1.0
323,56.0,1.0,21.0,2.0,5900.0,northern_america,0.0,35.0,2.0,2.0
324,61.0,1.0,15.0,1.0,4521.0,south_eastern_asia,1.0,18.0,2.0,6.0
325,54.0,1.0,21.0,1.0,52.0,south_central_asia,0.0,50.0,1.0,6.0
326,59.0,1.0,19.0,5.0,7020.0,northern_america,0.0,40.0,1.0,8.0
327,40.0,1.0,19.0,1.0,2830.0,northern_america,0.0,65.0,1.0,1.0
328,35.0,1.0,16.0,1.0,6200.0,northern_america,1.0,40.0,1.0,1.0
329,40.0,6.0,20.0,5.0,8320.0,latin_america,12.0,48.0,2.0,8.0
330,61.0,1.0,18.0,3.0,5610.0,northern_america,0.0,15.0,1.0,1.0
331,31.0,4.0,21.0,5.0,3740.0,northern_america,0.0,72.0,1.0,1.0
332,40.0,1.0,20.0,3.0,4700.0,northern_america,0.0,40.0,2.0,9.0
333,29.0,1.0,18.0,1.0,5120.0,northern_america,7.0,40.0,2.0,1.0
334,56.0,7.0,16.0,1.0,220.0,northern_america,0.0,60.0,1.0,8.0
335,57.0,8.0,15.0,1.0,4600.0,earthern_europe,6.0,24.0,2.0,1.0
336,25.0,2.0,22.0,5.0,5600.0,northern_america,0.0,40.0,2.0,8.0
337,28.0,1.0,20.0,5.0,4710.0,northern_america,13.0,40.0,1.0,1.0
338,26.0,1.0,21.0,5.0,4760.0,south_eastern_asia,11.0,40.0,2.0,6.0
339,38.0,1.0,19.0,1.0,4710.0,northern_america,0.0,60.0,1.0,1.0
340,39.0,1.0,21.0,1.0,4710.0,eastern_asia,9.0,40.0,2.0,6.0
341,34.0,1.0,18.0,5.0,8300.0,latin_america,2.0,40.0,2.0,1.0
342,54.0,1.0,18.0,1.0,8140.0,northern_america,0.0,40.0,1.0,8.0
343,53.0,6.0,19.0,5.0,2300.0,northern_america,0.0,40.0,2.0,1.0
344,45.0,3.0,21.0,1.0,2310.0,northern_america,0.0,45.0,1.0,1.0
345,55.0,6.0,16.0,1.0,220.0,latin_america,1.0,40.0,1.0,1.0
346,27.0,1.0,16.0,1.0,8800.0,latin_america,1.0,40.0,1.0,1.0
347,26.0,1.0,21.0,5.0,1021.0,northern_america,0.0,40.0,1.0,1.0
348,24.0,4.0,17.0,5.0,9620.0,latin_america,16.0,32.0,1.0,8.0
349,46.0,1.0,9.0,5.0,4230.0,latin_america,0.0,25.0,2.0,1.0
350,33.0,1.0,17.0,1.0,9130.0,northern_america,0.0,50.0,1.0,1.0
351,34.0,1.0,23.0,1.0,3090.0,northern_america,1.0,72.0,1.0,6.0
352,56.0,3.0,16.0,1.0,3402.0,northern_america,1.0,72.0,1.0,6.0
353,24.0,1.0,16.0,5.0,5610.0,northern_america,2.0,40.0,2.0,8.0
354,36.0,1.0,22.0,1.0,6520.0,northern_america,1.0,40.0,1.0,1.0
355,33.0,1.0,22.0,1.0,1006.0,south_central_asia,0.0,40.0,1.0,6.0
356,34.0,1.0,21.0,5.0,110.0,northern_america,0.0,60.0,1.0,9.0
357,52.0,1.0,19.0,1.0,7330.0,south_eastern_asia,0.0,45.0,1.0,6.0
358,50.0,1.0,21.0,5.0,2300.0,northern_america,2.0,40.0,2.0,1.0
359,55.0,7.0,23.0,1.0,3010.0,eastern_asia,0.0,60.0,1.0,6.0
360,43.0,1.0,17.0,1.0,4760.0,northern_america,1.0,35.0,2.0,1.0
361,26.0,1.0,16.0,5.0,9620.0,south_eastern_asia,2.0,40.0,1.0,6.0
362,32.0,1.0,24.0,5.0,3000.0,south_eastern_asia,0.0,38.0,1.0,6.0
363,26.0,2.0,21.0,5.0,440.0,northern_america,13.0,40.0,1.0,2.0
364,58.0,6.0,13.0,1.0,7000.0,latin_america,0.0,40.0,1.0,1.0
365,40.0,1.0,21.0,5.0,9760.0,northern_america,0.0,16.0,1.0,1.0
366,24.0,1.0,16.0,5.0,9620.0,northern_america,2.0,25.0,2.0,1.0
367,18.0,1.0,18.0,5.0,4720.0,northern_america,10.0,30.0,2.0,1.0
368,47.0,1.0,21.0,1.0,9050.0,northern_america,0.0,40.0,2.0,1.0
369,60.0,4.0,16.0,3.0,3602.0,south_central_asia,0.0,40.0,2.0,1.0
370,21.0,4.0,19.0,5.0,2002.0,northern_america,2.0,12.0,2.0,1.0
371,50.0,1.0,9.0,1.0,4020.0,latin_america,1.0,30.0,2.0,8.0
372,50.0,7.0,1.0,1.0,9350.0,latin_america,0.0,40.0,1.0,8.0
373,76.0,6.0,19.0,1.0,440.0,latin_america,0.0,60.0,1.0,8.0
374,69.0,1.0,20.0,3.0,750.0,northern_america,0.0,40.0,2.0,1.0
375,28.0,1.0,19.0,5.0,2025.0,northern_america,2.0,20.0,1.0,8.0
376,36.0,1.0,16.0,5.0,9600.0,northern_america,2.0,40.0,1.0,1.0
377,42.0,1.0,20.0,1.0,440.0,northern_america,0.0,40.0,1.0,6.0
378,62.0,6.0,18.0,3.0,4920.0,latin_america,5.0,40.0,1.0,1.0
379,35.0,1.0,21.0,3.0,5400.0,northern_america,2.0,45.0,2.0,1.0
380,21.0,1.0,19.0,5.0,5850.0,northern_america,17.0,12.0,2.0,1.0
381,60.0,1.0,21.0,1.0,4760.0,northern_america,1.0,50.0,2.0,1.0
382,41.0,1.0,13.0,1.0,4220.0,latin_america,1.0,20.0,2.0,8.0
383,52.0,1.0,12.0,1.0,6260.0,latin_america,0.0,30.0,1.0,1.0
384,41.0,6.0,12.0,1.0,4350.0,northern_america,1.0,30.0,2.0,1.0
385,64.0,1.0,21.0,1.0,3255.0,northern_america,0.0,36.0,2.0,1.0
386,47.0,3.0,16.0,1.0,5740.0,northern_america,1.0,45.0,2.0,1.0
387,36.0,1.0,21.0,1.0,5740.0,northern_america,1.0,20.0,2.0,8.0
388,59.0,2.0,22.0,1.0,350.0,northern_america,1.0,55.0,2.0,1.0
389,21.0,1.0,16.0,5.0,9610.0,northern_america,2.0,40.0,1.0,8.0
390,58.0,2.0,20.0,1.0,4840.0,northern_america,1.0,30.0,2.0,1.0
391,26.0,1.0,20.0,1.0,3645.0,latin_america,2.0,40.0,2.0,1.0
392,50.0,4.0,16.0,4.0,3602.0,northern_america,0.0,24.0,2.0,1.0
393,62.0,1.0,16.0,5.0,4040.0,northern_america,0.0,40.0,1.0,8.0
394,18.0,1.0,16.0,5.0,9620.0,northern_america,2.0,32.0,2.0,1.0
395,20.0,1.0,19.0,5.0,8740.0,northern_america,2.0,40.0,1.0,1.0
396,78.0,2.0,24.0,1.0,410.0,northern_america,0.0,40.0,1.0,1.0
397,30.0,1.0,21.0,5.0,1021.0,south_eastern_asia,13.0,40.0,2.0,6.0
398,53.0,3.0,1.0,1.0,3602.0,eastern_asia,0.0,12.0,1.0,6.0
399,23.0,1.0,21.0,5.0,1410.0,northern_america,0.0,40.0,2.0,1.0
400,23.0,1.0,20.0,5.0,4760.0,northern_america,2.0,40.0,2.0,1.0
401,59.0,1.0,16.0,4.0,9130.0,south_eastern_asia,6.0,40.0,1.0,6.0
402,46.0,2.0,21.0,1.0,1006.0,south_central_asia,0.0,40.0,2.0,6.0
403,61.0,1.0,16.0,1.0,4220.0,northern_america,0.0,40.0,1.0,1.0
404,28.0,1.0,17.0,5.0,9130.0,northern_america,2.0,35.0,1.0,8.0
405,33.0,1.0,16.0,1.0,5740.0,northern_america,1.0,30.0,2.0,1.0
406,24.0,6.0,21.0,5.0,2310.0,northern_america,12.0,20.0,2.0,2.0
407,65.0,1.0,23.0,3.0,5940.0,northern_america,8.0,40.0,1.0,1.0
408,25.0,1.0,20.0,5.0,6600.0,northern_america,2.0,40.0,1.0,1.0
409,32.0,1.0,18.0,5.0,9645.0,northern_america,13.0,45.0,2.0,1.0
410,37.0,1.0,17.0,1.0,9130.0,northern_america,2.0,30.0,1.0,1.0
411,28.0,1.0,21.0,1.0,5820.0,northern_america,15.0,40.0,2.0,6.0
412,62.0,1.0,1.0,1.0,9645.0,latin_america,0.0,40.0,1.0,8.0
413,50.0,1.0,21.0,1.0,3630.0,northern_america,1.0,20.0,2.0,6.0
414,45.0,3.0,22.0,1.0,440.0,latin_america,0.0,40.0,2.0,8.0
415,49.0,4.0,22.0,1.0,2310.0,northern_america,1.0,60.0,1.0,9.0
416,27.0,1.0,16.0,5.0,9600.0,northern_america,0.0,40.0,1.0,8.0
417,61.0,1.0,19.0,3.0,630.0,northern_america,13.0,40.0,2.0,1.0
418,31.0,1.0,21.0,5.0,440.0,northern_america,13.0,45.0,1.0,9.0
419,60.0,1.0,19.0,1.0,3602.0,northern_america,1.0,40.0,1.0,2.0
420,48.0,1.0,21.0,1.0,4700.0,northern_america,0.0,40.0,1.0,1.0
421,59.0,1.0,9.0,1.0,7330.0,latin_america,0.0,78.0,1.0,1.0
422,69.0,7.0,18.0,1.0,4710.0,western_europe,1.0,40.0,2.0,1.0
423,18.0,6.0,16.0,5.0,4810.0,northern_america,7.0,40.0,1.0,8.0
424,49.0,1.0,22.0,1.0,1065.0,northern_america,0.0,45.0,1.0,1.0
425,50.0,6.0,19.0,1.0,2600.0,south_central_asia,0.0,40.0,1.0,1.0
426,55.0,3.0,22.0,1.0,230.0,northern_america,0.0,60.0,2.0,1.0
427,58.0,1.0,20.0,1.0,1050.0,western_asia,1.0,60.0,1.0,1.0
428,41.0,1.0,21.0,3.0,4110.0,south_eastern_asia,12.0,30.0,2.0,6.0
429,37.0,1.0,21.0,1.0,10.0,northern_america,1.0,40.0,2.0,1.0
430,48.0,3.0,22.0,1.0,2014.0,latin_america,0.0,40.0,2.0,1.0
431,69.0,2.0,24.0,1.0,2205.0,northern_america,1.0,8.0,1.0,1.0
432,63.0,1.0,21.0,1.0,3255.0,south_eastern_asia,1.0,40.0,2.0,6.0
433,39.0,1.0,21.0,1.0,9130.0,northern_america,1.0,55.0,1.0,1.0
434,23.0,1.0,16.0,5.0,4700.0,northern_america,12.0,35.0,1.0,8.0
435,38.0,1.0,21.0,1.0,440.0,northern_america,1.0,73.0,1.0,1.0
436,59.0,1.0,20.0,3.0,4020.0,latin_america,0.0,40.0,1.0,1.0
437,66.0,1.0,21.0,1.0,300.0,eastern_asia,0.0,50.0,1.0,6.0
438,22.0,6.0,16.0,5.0,6200.0,northern_america,7.0,40.0,1.0,1.0
439,44.0,1.0,19.0,5.0,5740.0,northern_america,13.0,40.0,1.0,1.0
440,49.0,1.0,18.0,5.0,3603.0,northern_america,0.0,40.0,2.0,2.0
441,68.0,2.0,16.0,1.0,630.0,northern_europe,17.0,60.0,2.0,1.0
442,37.0,1.0,21.0,5.0,8740.0,northern_america,11.0,40.0,2.0,1.0
443,64.0,1.0,22.0,1.0,4040.0,northern_america,0.0,40.0,1.0,1.0
444,27.0,1.0,21.0,5.0,1050.0,eastern_asia,2.0,40.0,1.0,6.0
445,77.0,3.0,20.0,2.0,3602.0,western_europe,0.0,30.0,2.0,1.0
446,59.0,1.0,16.0,3.0,4760.0,northern_america,0.0,40.0,2.0,1.0
447,33.0,1.0,16.0,5.0,3602.0,latin_america,13.0,6.0,2.0,1.0
448,51.0,2.0,21.0,1.0,420.0,northern_america,0.0,50.0,2.0,1.0
449,34.0,1.0,21.0,5.0,9640.0,latin_america,11.0,40.0,2.0,1.0
450,57.0,5.0,19.0,3.0,136.0,northern_america,0.0,50.0,2.0,2.0
451,41.0,7.0,19.0,1.0,6230.0,northern_america,1.0,40.0,1.0,8.0
452,21.0,1.0,15.0,5.0,7750.0,northern_america,2.0,40.0,1.0,1.0
453,58.0,6.0,21.0,1.0,205.0,northern_america,1.0,50.0,1.0,1.0
454,41.0,3.0,16.0,5.0,4251.0,northern_america,12.0,40.0,1.0,1.0
455,55.0,1.0,21.0,1.0,3323.0,south_central_asia,0.0,50.0,1.0,1.0
456,41.0,5.0,21.0,1.0,6010.0,northern_america,0.0,48.0,1.0,8.0
457,62.0,1.0,20.0,1.0,7140.0,northern_america,1.0,40.0,1.0,2.0
458,27.0,7.0,19.0,1.0,9142.0,northern_america,0.0,99.0,1.0,1.0
459,58.0,1.0,22.0,1.0,3140.0,northern_america,1.0,12.0,2.0,1.0
460,53.0,1.0,20.0,3.0,4700.0,northern_america,0.0,40.0,2.0,1.0
461,45.0,1.0,16.0,1.0,4220.0,latin_america,0.0,20.0,2.0,1.0
462,18.0,1.0,15.0,5.0,4720.0,northern_america,2.0,6.0,2.0,1.0
463,41.0,4.0,21.0,1.0,2002.0,eastern_asia,1.0,10.0,2.0,6.0
464,36.0,2.0,20.0,1.0,5810.0,northern_america,0.0,40.0,2.0,1.0
465,57.0,3.0,20.0,1.0,2205.0,northern_america,0.0,30.0,2.0,1.0
466,52.0,6.0,16.0,1.0,9645.0,latin_america,1.0,50.0,1.0,1.0
467,62.0,6.0,19.0,1.0,4600.0,northern_america,1.0,25.0,2.0,1.0
468,30.0,1.0,21.0,3.0,3402.0,northern_america,15.0,55.0,1.0,1.0
469,30.0,1.0,16.0,5.0,3930.0,northern_america,5.0,40.0,1.0,1.0
470,38.0,1.0,18.0,1.0,7315.0,latin_america,1.0,40.0,1.0,8.0
471,45.0,1.0,18.0,1.0,5400.0,latin_america,0.0,40.0,2.0,1.0
472,40.0,1.0,20.0,1.0,2634.0,south_eastern_asia,1.0,40.0,1.0,6.0
473,32.0,1.0,21.0,5.0,710.0,northern_america,0.0,40.0,1.0,1.0
474,50.0,2.0,22.0,1.0,2040.0,south_eastern_asia,0.0,6.0,1.0,6.0
475,41.0,1.0,18.0,1.0,6260.0,northern_america,0.0,40.0,1.0,1.0
476,53.0,1.0,19.0,5.0,4760.0,northern_america,0.0,40.0,2.0,1.0
477,27.0,4.0,21.0,5.0,2330.0,northern_america,0.0,60.0,2.0,6.0
478,41.0,1.0,22.0,5.0,1410.0,northern_america,2.0,40.0,1.0,1.0
479,43.0,1.0,15.0,1.0,5610.0,latin_america,0.0,90.0,1.0,1.0
480,54.0,1.0,16.0,1.0,9130.0,latin_america,6.0,32.0,1.0,1.0
481,41.0,3.0,21.0,1.0,5000.0,eastern_asia,1.0,40.0,2.0,6.0
482,34.0,1.0,19.0,1.0,5630.0,northern_america,9.0,40.0,1.0,6.0
483,63.0,1.0,9.0,1.0,6005.0,latin_america,1.0,50.0,1.0,1.0
484,24.0,5.0,15.0,5.0,4110.0,northern_america,17.0,20.0,1.0,5.0
485,40.0,6.0,19.0,1.0,8810.0,northern_america,0.0,32.0,1.0,2.0
486,47.0,2.0,22.0,1.0,4700.0,northern_america,0.0,50.0,1.0,1.0
487,35.0,1.0,19.0,1.0,5740.0,northern_america,0.0,40.0,2.0,1.0
488,39.0,6.0,21.0,5.0,4920.0,northern_america,0.0,50.0,1.0,1.0
489,35.0,1.0,16.0,5.0,4251.0,northern_america,5.0,40.0,1.0,1.0
490,28.0,1.0,19.0,1.0,5160.0,northern_america,2.0,30.0,2.0,6.0
491,46.0,1.0,18.0,1.0,4055.0,latin_america,6.0,40.0,2.0,8.0
492,51.0,4.0,9.0,1.0,4600.0,latin_america,16.0,40.0,2.0,1.0
493,60.0,3.0,21.0,1.0,8620.0,south_eastern_asia,0.0,40.0,1.0,6.0
494,60.0,1.0,22.0,5.0,800.0,eastern_asia,12.0,40.0,1.0,6.0
495,45.0,1.0,16.0,1.0,7750.0,northern_america,12.0,40.0,2.0,1.0
496,53.0,3.0,20.0,5.0,5860.0,northern_america,0.0,40.0,2.0,2.0
497,62.0,7.0,19.0,1.0,220.0,northern_america,1.0,50.0,1.0,1.0
498,56.0,1.0,21.0,1.0,8620.0,northern_america,9.0,40.0,1.0,1.0
499,54.0,1.0,11.0,5.0,4000.0,eastern_asia,0.0,40.0,1.0,6.0
500,53.0,6.0,21.0,3.0,4600.0,latin_america,13.0,30.0,2.0,1.0
501,64.0,1.0,16.0,2.0,4720.0,northern_america,13.0,34.0,1.0,1.0
502,34.0,6.0,20.0,1.0,7200.0,northern_america,1.0,50.0,1.0,1.0
503,28.0,1.0,19.0,5.0,2600.0,northern_america,10.0,40.0,2.0,8.0
504,48.0,7.0,23.0,1.0,3090.0,northern_america,1.0,60.0,1.0,6.0
505,48.0,1.0,19.0,5.0,5240.0,northern_america,0.0,55.0,2.0,2.0
506,24.0,2.0,18.0,5.0,5400.0,northern_america,2.0,40.0,2.0,1.0
507,44.0,6.0,21.0,5.0,5240.0,south_eastern_asia,0.0,40.0,2.0,6.0
508,19.0,1.0,19.0,5.0,4040.0,northern_america,17.0,10.0,2.0,6.0
509,33.0,1.0,22.0,5.0,4820.0,northern_america,12.0,40.0,1.0,1.0
510,50.0,3.0,22.0,5.0,3550.0,northern_america,2.0,43.0,2.0,1.0
511,50.0,4.0,22.0,1.0,2310.0,northern_america,1.0,40.0,2.0,1.0
512,52.0,3.0,19.0,5.0,530.0,northern_america,0.0,40.0,1.0,1.0
513,43.0,1.0,21.0,1.0,2830.0,northern_america,0.0,45.0,1.0,1.0
514,38.0,2.0,20.0,4.0,3323.0,northern_america,0.0,40.0,1.0,8.0
515,72.0,3.0,21.0,1.0,2545.0,northern_america,1.0,20.0,2.0,1.0
516,45.0,3.0,22.0,3.0,2310.0,northern_america,12.0,40.0,2.0,1.0
517,37.0,1.0,22.0,1.0,4810.0,northern_america,0.0,40.0,1.0,1.0
518,43.0,2.0,16.0,2.0,420.0,latin_america,0.0,40.0,2.0,3.0
519,60.0,1.0,22.0,3.0,5000.0,northern_america,0.0,42.0,1.0,1.0
520,26.0,6.0,19.0,5.0,9142.0,northern_america,5.0,25.0,1.0,9.0
521,57.0,6.0,16.0,1.0,6260.0,northern_america,0.0,30.0,1.0,1.0
522,49.0,3.0,19.0,4.0,2545.0,northern_america,0.0,40.0,2.0,2.0
523,34.0,2.0,22.0,1.0,2310.0,northern_america,1.0,50.0,2.0,9.0
524,50.0,7.0,20.0,5.0,220.0,northern_america,0.0,55.0,1.0,1.0
525,51.0,1.0,9.0,1.0,4220.0,southern_europe,0.0,60.0,1.0,1.0
526,20.0,1.0,16.0,5.0,2350.0,latin_america,2.0,10.0,2.0,1.0
527,36.0,1.0,21.0,1.0,2600.0,northern_america,0.0,40.0,1.0,6.0
528,58.0,7.0,21.0,5.0,6260.0,northern_america,0.0,32.0,1.0,1.0
529,22.0,1.0,16.0,5.0,5110.0,northern_america,2.0,50.0,1.0,9.0
530,44.0,1.0,19.0,3.0,4710.0,northern_america,0.0,40.0,2.0,1.0
531,28.0,1.0,20.0,5.0,3300.0,northern_america,2.0,48.0,2.0,9.0
532,52.0,1.0,18.0,1.0,7220.0,northern_america,1.0,32.0,1.0,1.0
533,38.0,1.0,19.0,1.0,5610.0,latin_america,10.0,40.0,1.0,1.0
534,38.0,1.0,23.0,5.0,5810.0,,0.0,40.0,2.0,6.0
535,59.0,2.0,21.0,1.0,3255.0,south_eastern_asia,1.0,36.0,2.0,6.0
536,64.0,1.0,19.0,1.0,1006.0,northern_america,0.0,40.0,1.0,1.0
537,34.0,1.0,22.0,1.0,6050.0,northern_america,0.0,40.0,1.0,1.0
538,45.0,1.0,21.0,1.0,8740.0,south_eastern_asia,9.0,45.0,1.0,6.0
539,46.0,1.0,16.0,5.0,4020.0,northern_america,13.0,40.0,1.0,1.0
540,30.0,1.0,16.0,5.0,4020.0,northern_america,0.0,40.0,1.0,1.0
541,28.0,1.0,16.0,5.0,4760.0,northern_america,2.0,16.0,2.0,6.0
542,60.0,1.0,16.0,3.0,4850.0,northern_america,0.0,28.0,1.0,1.0
543,33.0,1.0,21.0,3.0,4220.0,northern_america,0.0,45.0,1.0,9.0
544,30.0,1.0,21.0,5.0,420.0,northern_america,0.0,40.0,2.0,1.0
545,47.0,7.0,20.0,1.0,4710.0,northern_america,1.0,60.0,1.0,1.0
546,45.0,1.0,16.0,5.0,410.0,northern_america,10.0,50.0,1.0,1.0
547,53.0,4.0,16.0,1.0,3802.0,northern_america,1.0,56.0,1.0,1.0
548,31.0,4.0,21.0,5.0,2205.0,northern_america,12.0,60.0,1.0,1.0
549,47.0,3.0,22.0,1.0,2310.0,northern_america,1.0,50.0,1.0,1.0
550,49.0,6.0,16.0,5.0,4230.0,latin_america,5.0,40.0,2.0,8.0
551,59.0,1.0,22.0,5.0,2640.0,northern_america,0.0,60.0,1.0,1.0
552,53.0,6.0,12.0,1.0,4600.0,northern_america,0.0,20.0,2.0,1.0
553,52.0,1.0,9.0,5.0,9130.0,latin_america,10.0,60.0,1.0,1.0
554,60.0,1.0,14.0,2.0,5740.0,northern_america,0.0,40.0,2.0,1.0
555,79.0,6.0,19.0,3.0,4920.0,northern_america,0.0,10.0,1.0,1.0
556,62.0,1.0,18.0,1.0,5522.0,south_eastern_asia,11.0,40.0,2.0,6.0
557,29.0,1.0,16.0,1.0,7260.0,northern_america,0.0,40.0,1.0,1.0
558,58.0,1.0,22.0,1.0,1410.0,eastern_asia,0.0,40.0,1.0,6.0
559,18.0,1.0,14.0,5.0,8800.0,northern_america,2.0,16.0,2.0,1.0
560,67.0,7.0,21.0,1.0,5120.0,northern_america,1.0,40.0,2.0,1.0
561,45.0,6.0,20.0,1.0,9130.0,northern_america,0.0,30.0,1.0,1.0
562,40.0,1.0,19.0,3.0,5810.0,northern_america,10.0,30.0,2.0,6.0
563,68.0,1.0,20.0,5.0,9645.0,eastern_asia,0.0,42.0,1.0,6.0
564,23.0,1.0,21.0,5.0,565.0,northern_america,7.0,40.0,1.0,1.0
565,53.0,1.0,23.0,5.0,3250.0,eastern_asia,0.0,60.0,2.0,1.0
566,66.0,1.0,21.0,2.0,4710.0,northern_america,0.0,50.0,2.0,1.0
567,57.0,1.0,23.0,5.0,5240.0,northern_america,0.0,40.0,1.0,1.0
568,61.0,1.0,17.0,1.0,440.0,northern_america,0.0,70.0,1.0,1.0
569,60.0,4.0,22.0,1.0,1010.0,earthern_europe,0.0,40.0,2.0,1.0
570,39.0,1.0,16.0,1.0,10.0,western_asia,1.0,50.0,2.0,1.0
571,33.0,1.0,19.0,5.0,4110.0,northern_america,13.0,40.0,1.0,1.0
572,69.0,1.0,17.0,3.0,4700.0,northern_america,0.0,40.0,1.0,1.0
573,31.0,1.0,19.0,5.0,6260.0,northern_america,5.0,30.0,1.0,6.0
574,62.0,1.0,16.0,1.0,220.0,northern_america,0.0,25.0,1.0,1.0
575,60.0,6.0,21.0,1.0,440.0,northern_america,1.0,60.0,1.0,1.0
576,25.0,1.0,21.0,5.0,710.0,northern_america,0.0,40.0,1.0,1.0
577,59.0,2.0,19.0,5.0,6355.0,northern_america,15.0,40.0,1.0,1.0
578,60.0,6.0,12.0,5.0,3602.0,south_eastern_asia,15.0,50.0,2.0,6.0
579,59.0,4.0,19.0,1.0,565.0,northern_america,0.0,40.0,2.0,1.0
580,35.0,1.0,9.0,1.0,4020.0,latin_america,0.0,40.0,1.0,8.0
581,52.0,1.0,12.0,4.0,4020.0,latin_america,0.0,40.0,2.0,1.0
582,56.0,1.0,21.0,5.0,5140.0,south_central_asia,15.0,40.0,2.0,6.0
583,46.0,2.0,22.0,5.0,1610.0,eastern_asia,0.0,40.0,2.0,6.0
584,51.0,1.0,9.0,3.0,9640.0,latin_america,13.0,28.0,2.0,1.0
585,26.0,1.0,16.0,1.0,4700.0,northern_america,1.0,60.0,1.0,1.0
586,69.0,1.0,23.0,1.0,2100.0,northern_america,0.0,30.0,1.0,1.0
587,62.0,1.0,22.0,2.0,520.0,northern_america,0.0,28.0,1.0,1.0
588,27.0,5.0,19.0,1.0,9825.0,northern_america,17.0,50.0,1.0,1.0
589,37.0,1.0,22.0,1.0,1021.0,earthern_europe,0.0,40.0,1.0,1.0
590,23.0,1.0,20.0,5.0,4030.0,northern_america,2.0,24.0,2.0,2.0
591,30.0,1.0,20.0,1.0,5740.0,northern_america,0.0,45.0,2.0,1.0
592,37.0,3.0,21.0,1.0,3602.0,south_eastern_asia,2.0,14.0,2.0,6.0
593,63.0,1.0,22.0,1.0,51.0,northern_europe,0.0,10.0,1.0,1.0
594,31.0,1.0,21.0,1.0,5400.0,northern_america,1.0,40.0,2.0,1.0
595,44.0,1.0,19.0,3.0,9130.0,northern_america,2.0,40.0,1.0,1.0
596,20.0,1.0,19.0,5.0,5120.0,northern_america,2.0,32.0,1.0,8.0
597,40.0,1.0,18.0,1.0,9620.0,south_eastern_asia,0.0,40.0,1.0,6.0
598,30.0,2.0,22.0,1.0,2555.0,northern_america,0.0,40.0,2.0,2.0
599,40.0,1.0,19.0,5.0,7750.0,northern_america,0.0,30.0,1.0,9.0
600,53.0,1.0,21.0,1.0,300.0,northern_america,0.0,40.0,1.0,1.0
601,62.0,1.0,21.0,1.0,510.0,eastern_asia,0.0,40.0,1.0,6.0
602,29.0,1.0,21.0,5.0,440.0,northern_america,0.0,40.0,2.0,1.0
603,48.0,8.0,21.0,3.0,51.0,south_eastern_asia,13.0,24.0,1.0,6.0
604,30.0,1.0,16.0,5.0,9130.0,northern_america,2.0,50.0,1.0,1.0
605,23.0,1.0,16.0,1.0,6260.0,northern_america,0.0,40.0,1.0,1.0
606,32.0,1.0,6.0,5.0,4251.0,latin_america,13.0,40.0,1.0,8.0
607,56.0,1.0,12.0,2.0,3601.0,northern_america,0.0,40.0,2.0,1.0
608,59.0,2.0,20.0,1.0,2830.0,northern_america,0.0,10.0,2.0,1.0
609,21.0,1.0,16.0,5.0,5740.0,latin_america,2.0,40.0,2.0,8.0
610,26.0,3.0,19.0,5.0,3840.0,northern_america,7.0,40.0,2.0,9.0
611,47.0,6.0,16.0,1.0,7640.0,northern_america,1.0,12.0,1.0,1.0
612,19.0,1.0,16.0,5.0,4700.0,northern_america,10.0,40.0,2.0,1.0
613,29.0,1.0,14.0,1.0,6050.0,latin_america,1.0,40.0,1.0,1.0
614,58.0,6.0,1.0,2.0,4230.0,latin_america,0.0,18.0,2.0,1.0
615,61.0,1.0,21.0,1.0,820.0,northern_america,1.0,40.0,2.0,6.0
616,52.0,1.0,21.0,1.0,52.0,northern_america,1.0,15.0,1.0,1.0
617,49.0,1.0,21.0,1.0,630.0,northern_america,1.0,40.0,2.0,8.0
618,47.0,1.0,16.0,3.0,6260.0,northern_america,13.0,40.0,1.0,1.0
619,21.0,1.0,19.0,5.0,5510.0,latin_america,2.0,42.0,1.0,1.0
620,65.0,7.0,21.0,1.0,5860.0,northern_america,0.0,15.0,1.0,1.0
621,39.0,2.0,21.0,1.0,420.0,northern_america,0.0,50.0,1.0,1.0
622,35.0,4.0,22.0,1.0,2205.0,latin_america,1.0,20.0,2.0,8.0
623,72.0,1.0,21.0,1.0,6200.0,northern_america,1.0,45.0,1.0,1.0
624,22.0,1.0,16.0,5.0,5860.0,northern_america,12.0,10.0,1.0,6.0
625,29.0,1.0,16.0,5.0,4251.0,northern_america,0.0,40.0,1.0,8.0
626,46.0,1.0,15.0,5.0,8225.0,latin_america,10.0,48.0,1.0,8.0
627,32.0,6.0,21.0,1.0,2632.0,northern_america,1.0,5.0,2.0,1.0
628,74.0,7.0,24.0,1.0,440.0,northern_america,0.0,30.0,1.0,2.0
629,56.0,1.0,19.0,1.0,4830.0,northern_america,0.0,40.0,1.0,1.0
